1,07/13/2021,25000.0,25000.0,250.0,0.0,0.0,0.0,250.0,0.0,0.0,250.0,250.0,0.0,0.0,0.01,0.0,250.0,0.0,0.0,30.0,41.67,41.66666667,0.0,0.0,0.0,0.00166667,0.0
2,08/13/2021,25000.0,25000.0,250.0,0.0,0.0,0.0,250.0,0.0,0.0,500.0,250.0,0.0,0.0,0.01,0.0,250.0,0.0,0.0,31.0,41.67,41.66666667,0.0,0.0,0.0,0.00166667,0.0
3,09/13/2021,25000.0,25000.0,250.0,0.0,0.0,0.0,250.0,0.0,0.0,750.0,250.0,0.0,0.0,0.01,0.0,250.0,0.0,0.0,31.0,41.67,41.66666667,0.0,0.0,0.0,0.00166667,0.0
4,10/13/2021,25000.0,25000.0,250.0,0.0,0.0,0.0,250.0,0.0,0.0,1000.0,250.0,0.0,0.0,0.01,0.0,250.0,0.0,0.0,30.0,41.67,41.66666667,0.0,0.0,0.0,0.00166667,0.0
5,11/13/2021,25000.0,25000.0,250.0,0.0,0.0,0.0,250.0,0.0,0.0,1250.0,250.0,0.0,0.0,0.01,0.0,250.0,0.0,0.0,31.0,41.67,41.66666667,0.0,0.0,0.0,0.00166667,0.0
6,12/13/2021,25000.0,25000.0,250.0,0.0,0.0,0.0,250.0,0.0,0.0,1500.0,250.0,0.0,0.0,0.01,0.0,250.0,0.0,0.0,30.0,41.67,41.66666667,0.0,0.0,0.0,0.00166667,0.0
7,01/13/2022,25000.0,25000.0,250.0,0.0,0.0,0.0,250.0,0.0,0.0,1750.0,250.0,0.0,0.0,0.01,0.0,250.0,0.0,0.0,31.0,41.67,41.66666667,0.0,0.0,0.0,0.00166667,0.0
8,02/13/2022,25000.0,25000.0,250.0,0.0,0.0,0.0,250.0,0.0,0.0,2000.0,250.0,0.0,0.0,0.01,0.0,250.0,0.0,0.0,31.0,41.67,41.66666667,0.0,0.0,0.0,0.00166667,0.0
9,03/13/2022,25000.0,25000.0,250.0,0.0,0.0,0.0,250.0,0.0,0.0,2250.0,250.0,0.0,0.0,0.01,0.0,250.0,0.0,0.0,28.0,41.67,41.66666667,0.0,0.0,0.0,0.00166667,0.0
10,04/13/2022,25000.0,25000.0,250.0,0.0,0.0,0.0,250.0,0.0,0.0,2500.0,250.0,0.0,0.0,0.01,0.0,250.0,0.0,0.0,31.0,41.67,41.66666667,0.0,0.0,0.0,0.00166667,0.0
11,05/13/2022,25000.0,25000.0,250.0,0.0,0.0,0.0,250.0,0.0,0.0,2750.0,250.0,0.0,0.0,0.01,0.0,250.0,0.0,0.0,30.0,41.67,41.66666667,0.0,0.0,0.0,0.00166667,0.0
12,06/13/2022,25000.0,25000.0,250.0,0.0,0.0,0.0,250.0,0.0,0.0,3000.0,250.0,0.0,0.0,0.01,0.0,250.0,0.0,0.0,31.0,41.67,41.66666667,0.0,0.0,0.0,0.00166667,0.0
13,07/13/2022,25000.0,25000.0,250.0,0.0,0.0,0.0,250.0,0.0,0.0,3250.0,250.0,0.0,0.0,0.01,0.0,250.0,0.0,0.0,30.0,41.67,41.66666667,0.0,0.0,0.0,0.00166667,0.0
14,08/13/2022,25000.0,25000.0,250.0,0.0,0.0,0.0,250.0,0.0,0.0,3500.0,250.0,0.0,0.0,0.01,0.0,250.0,0.0,0.0,31.0,41.67,41.66666667,0.0,0.0,0.0,0.00166667,0.0
15,09/13/2022,25000.0,25000.0,250.0,0.0,0.0,0.0,250.0,0.0,0.0,3750.0,250.0,0.0,0.0,0.01,0.0,250.0,0.0,0.0,31.0,41.67,41.66666667,0.0,0.0,0.0,0.00166667,0.0
16,10/13/2022,25000.0,25000.0,250.0,0.0,0.0,0.0,250.0,0.0,0.0,4000.0,250.0,0.0,0.0,0.01,0.0,250.0,0.0,0.0,30.0,41.67,41.66666667,0.0,0.0,0.0,0.00166667,0.0
17,11/13/2022,25000.0,25000.0,250.0,0.0,0.0,0.0,250.0,0.0,0.0,4250.0,250.0,0.0,0.0,0.01,0.0,250.0,0.0,0.0,31.0,41.67,41.66666667,0.0,0.0,0.0,0.00166667,0.0
18,12/13/2022,25000.0,0.0,250.0,0.0,0.0,0.0,250.0,25000.0,25000.0,4500.0,25250.0,0.0,0.0,0.01,25000.0,250.0,0.0,0.0,30.0,41.67,41.66666667,0.0,0.0,0.0,0.00166667,0.0
