1,10/30/2021,1000.0,689.32,6.75586667,-0.00413333,0.0,0.0,6.76,310.68,310.68,6.76,339.73,13.38,0.0,0.00666667,0.0,6.75586667,13.38,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91,0.0
2,11/30/2021,689.32,689.32,0.0,0.0,0.0,0.0,0.0,0.0,310.68,6.76,0.0,0.0,4.6,0.00666667,0.0,4.59548026,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,12/30/2021,689.32,689.32,0.0,0.0,0.0,0.0,0.0,0.0,310.68,6.76,0.0,4.6,9.23,0.00666667,0.0,4.62613333,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,01/30/2022,689.32,689.32,0.0,0.0,0.0,0.0,0.0,0.0,310.68,6.76,0.0,9.23,13.89,0.00666667,0.0,4.657,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,02/28/2022,689.32,689.32,0.0,0.0,0.0,0.0,0.0,0.0,310.68,6.76,0.0,13.89,18.58,0.00666667,0.0,4.68806667,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,03/30/2022,689.32,689.32,0.0,0.0,0.0,0.0,0.0,0.0,310.68,6.76,0.0,18.58,23.3,0.00666667,0.0,4.71933333,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,04/30/2022,689.32,689.32,0.0,0.0,0.0,0.0,0.0,0.0,310.68,6.76,0.0,23.3,28.05,0.00666667,0.0,4.7508,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,05/30/2022,689.32,689.32,4.78246667,0.00246667,0.00246667,0.0,4.78,0.0,310.68,11.54,4.78,28.05,28.05,0.00666667,0.0,4.78246667,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,06/30/2022,689.32,689.32,4.78246667,0.00246667,0.00493333,0.0,4.78,0.0,310.68,16.32,4.78,28.05,28.05,0.00666667,0.0,4.78246667,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,07/30/2022,689.32,689.32,4.78246667,0.00246667,0.0074,0.0,4.78,0.0,310.68,21.1,4.78,28.05,28.05,0.00666667,0.0,4.78246667,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,08/30/2022,689.32,689.32,4.78246667,0.00246667,0.00986667,0.0,4.78,0.0,310.68,25.88,4.78,28.05,28.05,0.00666667,0.0,4.78246667,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,09/30/2022,689.32,689.32,4.78246667,0.00246667,0.01233333,0.01,4.78,0.0,310.68,30.66,4.78,28.05,28.05,0.00666667,0.0,4.78246667,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,10/30/2022,689.32,0.0,4.78246667,0.00246667,0.0048,0.0,4.78,689.32,1000.0,35.44,722.15,28.05,0.0,0.00666667,1028.05,4.78246667,28.05,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
