1,10/20/2021,159153.9,111010.7,1591.53900917,-0.00099083,0.0,0.0,1591.54,48143.2,48143.2,1591.54,49734.74,0.0,0.0,0.01,0.0,1591.539,0.0,0.0,30.0,265.26,265.2565,0.0,0.0,0.0,0.00166667
2,11/20/2021,111010.7,111010.7,0.0,0.0,0.0,0.0,0.0,0.0,48143.2,1591.54,0.0,0.0,1110.11,0.01,0.0,1110.10696502,0.0,0.0,31.0,0.0,185.0178275,0.0,185.02,0.0,0.00166667
3,12/20/2021,111010.7,111010.7,0.0,0.0,0.0,0.0,0.0,0.0,48143.2,1591.54,0.0,1110.11,2231.32,0.01,0.0,1121.2081,0.0,0.0,30.0,0.0,187.17638333,185.02,372.2,0.0,0.00166667
4,01/20/2022,111010.7,111010.7,0.0,0.0,0.0,0.0,0.0,0.0,48143.2,1591.54,0.0,2231.32,3363.74,0.01,0.0,1132.4202,0.0,0.0,31.0,0.0,189.35703333,372.2,561.56,0.0,0.00166667
5,02/20/2022,111010.7,111010.7,0.0,0.0,0.0,0.0,0.0,0.0,48143.2,1591.54,0.0,3363.74,4507.48,0.01,0.0,1143.7444,0.0,0.0,31.0,0.0,191.56,561.56,753.12,0.0,0.00166667
6,03/20/2022,111010.7,111010.7,0.0,0.0,0.0,0.0,0.0,0.0,48143.2,1591.54,0.0,4507.48,5662.66,0.01,0.0,1155.1818,0.0,0.0,28.0,0.0,193.7855,753.12,946.91,0.0,0.00166667
7,04/20/2022,111010.7,111010.7,0.0,0.0,0.0,0.0,0.0,0.0,48143.2,1591.54,0.0,5662.66,6829.39,0.01,0.0,1166.7336,0.0,0.0,31.0,0.0,196.03378333,946.91,1142.94,0.0,0.00166667
8,05/20/2022,111010.7,111010.7,0.0,0.0,0.0,0.0,0.0,0.0,48143.2,1591.54,0.0,6829.39,8007.79,0.01,0.0,1178.4009,0.0,0.0,30.0,0.0,198.30505,1142.94,1341.25,0.0,0.00166667
9,06/20/2022,111010.7,111010.7,0.0,0.0,0.0,0.0,0.0,0.0,48143.2,1591.54,0.0,8007.79,9197.97,0.01,0.0,1190.1849,0.0,0.0,31.0,0.0,200.59956667,1341.25,1541.85,0.0,0.00166667
10,07/20/2022,111010.7,111010.7,0.0,0.0,0.0,0.0,0.0,0.0,48143.2,1591.54,0.0,9197.97,10400.06,0.01,0.0,1202.0867,0.0,0.0,30.0,0.0,202.91753333,1541.85,1744.77,0.0,0.00166667
11,08/20/2022,111010.7,111010.7,0.0,0.0,0.0,0.0,0.0,0.0,48143.2,1591.54,0.0,10400.06,11614.17,0.01,0.0,1214.1076,0.0,0.0,31.0,0.0,205.25921667,1744.77,1950.03,0.0,0.00166667
12,09/20/2022,111010.7,111010.7,1226.2487,-0.0013,-0.0013,0.0,1226.25,0.0,48143.2,2817.79,1226.25,11614.17,11614.17,0.01,0.0,1226.2487,0.0,0.0,31.0,207.62,207.62483333,1950.03,1950.03,0.0,0.00166667
13,10/20/2022,111010.7,111010.7,1226.2487,-0.0013,-0.0026,0.0,1226.25,0.0,48143.2,4044.04,1226.25,11614.17,11614.17,0.01,0.0,1226.2487,0.0,0.0,30.0,207.62,207.62483333,1950.03,1950.03,0.0,0.00166667
14,11/20/2022,111010.7,111010.7,1226.2487,-0.0013,-0.0039,0.0,1226.25,0.0,48143.2,5270.29,1226.25,11614.17,11614.17,0.01,0.0,1226.2487,0.0,0.0,31.0,207.62,207.62483333,1950.03,1950.03,0.0,0.00166667
15,12/20/2022,111010.7,111010.7,1226.2487,-0.0013,-0.0052,0.0,1226.25,0.0,48143.2,6496.54,1226.25,11614.17,11614.17,0.01,0.0,1226.2487,0.0,0.0,30.0,207.62,207.62483333,1950.03,1950.03,0.0,0.00166667
16,01/20/2023,111010.7,111010.7,1226.2487,-0.0013,-0.0065,0.0,1226.25,0.0,48143.2,7722.79,1226.25,11614.17,11614.17,0.01,0.0,1226.2487,0.0,0.0,31.0,207.62,207.62483333,1950.03,1950.03,0.0,0.00166667
17,02/20/2023,111010.7,0.0,1226.2487,-0.0013,-0.0078,0.0,1226.25,111010.7,159153.9,8949.04,123851.12,11614.17,0.0,0.01,172718.1,1226.2487,11614.17,0.0,31.0,207.62,207.62483333,1950.03,0.0,1950.03,0.00166667
