1,01/13/2022,23000.0,14068.34,230.0,0.0,0.0,0.0,230.0,8931.66,8931.66,230.0,9429.61,0.0,0.0,0.01,0.0,230.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,267.95
2,02/13/2022,14068.34,14068.34,140.683364,0.003364,0.003364,0.0,140.68,0.0,8931.66,370.68,140.68,0.0,0.0,0.01,0.0,140.683364,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,03/13/2022,14068.34,14068.34,140.6834,0.0034,0.006764,0.0,140.68,0.0,8931.66,511.36,140.68,0.0,0.0,0.01,0.0,140.6834,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,04/13/2022,14068.34,14068.34,140.6834,0.0034,0.010164,0.01,140.68,0.0,8931.66,652.04,140.68,0.0,0.0,0.01,0.0,140.6834,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,05/13/2022,14068.34,14068.34,140.6834,0.0034,0.003564,0.0,140.68,0.0,8931.66,792.72,140.68,0.0,0.0,0.01,0.0,140.6834,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,06/13/2022,14068.34,14068.34,140.6834,0.0034,0.006964,0.0,140.68,0.0,8931.66,933.4,140.68,0.0,0.0,0.01,0.0,140.6834,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,07/13/2022,14068.34,14068.34,140.6834,0.0034,0.010364,0.01,140.68,0.0,8931.66,1074.08,140.68,0.0,0.0,0.01,0.0,140.6834,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,08/13/2022,14068.34,14068.34,140.6834,0.0034,0.003764,0.0,140.68,0.0,8931.66,1214.76,140.68,0.0,0.0,0.01,0.0,140.6834,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,09/13/2022,14068.34,14068.34,140.6834,0.0034,0.007164,0.0,140.68,0.0,8931.66,1355.44,140.68,0.0,0.0,0.01,0.0,140.6834,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10/13/2022,14068.34,14068.34,140.6834,0.0034,0.010564,0.01,140.68,0.0,8931.66,1496.12,140.68,0.0,0.0,0.01,0.0,140.6834,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11/13/2022,14068.34,14068.34,140.6834,0.0034,0.003964,0.0,140.68,0.0,8931.66,1636.8,140.68,0.0,0.0,0.01,0.0,140.6834,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12/13/2022,14068.34,14068.34,140.6834,0.0034,0.007364,0.0,140.68,0.0,8931.66,1777.48,140.68,0.0,0.0,0.01,0.0,140.6834,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,01/13/2023,14068.34,0.0,140.6834,0.0034,0.010764,0.01,140.68,14068.34,23000.0,1918.16,14209.02,0.0,0.0,0.01,23000.0,140.6834,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
