1,08/03/2021,9000.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.00666667,0.0,60.0,0.0,0.0,31.0,0.0,7.5,0.0,7.5,0.0,0.00083333,0.0,0.0
2,09/03/2021,9000.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,120.4,0.00666667,0.0,60.4,0.0,0.0,31.0,0.0,7.55625,7.5,15.06,0.0,0.00083333,0.0,0.0
3,10/03/2021,9000.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.4,181.2,0.00666667,0.0,60.80266667,0.0,0.0,30.0,0.0,7.61288333,15.06,22.67,0.0,0.00083333,0.0,0.0
4,11/03/2021,9000.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.2,242.41,0.00666667,0.0,61.208,0.0,0.0,31.0,0.0,7.66989167,22.67,30.34,0.0,0.00083333,0.0,0.0
5,12/03/2021,9000.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.41,304.03,0.00666667,0.0,61.61606667,0.0,0.0,30.0,0.0,7.72729167,30.34,38.07,0.0,0.00083333,0.0,0.0
6,01/03/2022,9000.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.03,366.06,0.00666667,0.0,62.02686667,0.0,0.0,31.0,0.0,7.78508333,38.07,45.86,0.0,0.00083333,0.0,0.0
7,02/03/2022,9000.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.06,428.5,0.00666667,0.0,62.4404,0.0,0.0,31.0,0.0,7.84326667,45.86,53.7,0.0,0.00083333,0.0,0.0
8,03/03/2022,9000.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.5,491.36,0.00666667,0.0,62.85666667,0.0,0.0,28.0,0.0,7.90183333,53.7,61.6,0.0,0.00083333,0.0,0.0
9,04/03/2022,9000.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.36,554.64,0.00666667,0.0,63.27573333,0.0,0.0,31.0,0.0,7.9608,61.6,69.56,0.0,0.00083333,0.0,0.0
10,05/03/2022,9000.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.64,618.34,0.00666667,0.0,63.6976,0.0,0.0,30.0,0.0,8.02016667,69.56,77.58,0.0,0.00083333,0.0,0.0
11,06/03/2022,9000.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.34,682.46,0.00666667,0.0,64.12226667,0.0,0.0,31.0,0.0,8.07993333,77.58,85.66,0.0,0.00083333,0.0,0.0
12,07/03/2022,9000.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.46,747.01,0.00666667,0.0,64.54973333,0.0,0.0,30.0,0.0,8.1401,85.66,93.8,0.0,0.00083333,0.0,0.0
13,08/03/2022,9000.0,9000.0,64.98006667,6.667e-05,6.667e-05,0.0,64.98,0.0,0.0,64.98,64.98,747.01,747.01,0.00666667,0.0,64.98006667,0.0,0.0,31.0,8.2,8.200675,93.8,93.8,0.0,0.00083333,0.0,0.0
14,09/03/2022,9000.0,9000.0,64.98006667,6.667e-05,0.00013333,0.0,64.98,0.0,0.0,129.96,64.98,747.01,747.01,0.00666667,0.0,64.98006667,0.0,0.0,31.0,8.2,8.200675,93.8,93.8,0.0,0.00083333,0.0,0.0
15,10/03/2022,9000.0,9000.0,64.98006667,6.667e-05,0.0002,0.0,64.98,0.0,0.0,194.94,64.98,747.01,747.01,0.00666667,0.0,64.98006667,0.0,0.0,30.0,8.2,8.200675,93.8,93.8,0.0,0.00083333,0.0,0.0
16,11/03/2022,9000.0,9000.0,64.98006667,6.667e-05,0.00026667,0.0,64.98,0.0,0.0,259.92,64.98,747.01,747.01,0.00666667,0.0,64.98006667,0.0,0.0,31.0,8.2,8.200675,93.8,93.8,0.0,0.00083333,0.0,0.0
17,12/03/2022,9000.0,9000.0,64.98006667,6.667e-05,0.00033333,0.0,64.98,0.0,0.0,324.9,64.98,747.01,747.01,0.00666667,0.0,64.98006667,0.0,0.0,30.0,8.2,8.200675,93.8,93.8,0.0,0.00083333,0.0,0.0
18,01/03/2023,9000.0,9000.0,64.98006667,6.667e-05,0.0004,0.0,64.98,0.0,0.0,389.88,64.98,747.01,747.01,0.00666667,0.0,64.98006667,0.0,0.0,31.0,8.2,8.200675,93.8,93.8,0.0,0.00083333,0.0,0.0
19,02/03/2023,9000.0,9000.0,64.98006667,6.667e-05,0.00046667,0.0,64.98,0.0,0.0,454.86,64.98,747.01,747.01,0.00666667,0.0,64.98006667,0.0,0.0,31.0,8.2,8.200675,93.8,93.8,0.0,0.00083333,0.0,0.0
20,03/03/2023,9000.0,9000.0,64.98006667,6.667e-05,0.00053333,0.0,64.98,0.0,0.0,519.84,64.98,747.01,747.01,0.00666667,0.0,64.98006667,0.0,0.0,28.0,8.2,8.200675,93.8,93.8,0.0,0.00083333,0.0,0.0
21,04/03/2023,9000.0,9000.0,64.98006667,6.667e-05,0.0006,0.0,64.98,0.0,0.0,584.82,64.98,747.01,747.01,0.00666667,0.0,64.98006667,0.0,0.0,31.0,8.2,8.200675,93.8,93.8,0.0,0.00083333,0.0,0.0
22,05/03/2023,9000.0,9000.0,64.98006667,6.667e-05,0.00066667,0.0,64.98,0.0,0.0,649.8,64.98,747.01,747.01,0.00666667,0.0,64.98006667,0.0,0.0,30.0,8.2,8.200675,93.8,93.8,0.0,0.00083333,0.0,0.0
23,06/03/2023,9000.0,9000.0,64.98006667,6.667e-05,0.00073333,0.0,64.98,0.0,0.0,714.78,64.98,747.01,747.01,0.00666667,0.0,64.98006667,0.0,0.0,31.0,8.2,8.200675,93.8,93.8,0.0,0.00083333,0.0,0.0
24,07/03/2023,9000.0,9000.0,64.98006667,6.667e-05,0.0008,0.0,64.98,0.0,0.0,779.76,64.98,747.01,747.01,0.00666667,0.0,64.98006667,0.0,0.0,30.0,8.2,8.200675,93.8,93.8,0.0,0.00083333,0.0,0.0
25,08/03/2023,9000.0,9000.0,64.98006667,6.667e-05,0.00086667,0.0,64.98,0.0,0.0,844.74,64.98,747.01,747.01,0.00666667,0.0,64.98006667,0.0,0.0,31.0,8.2,8.200675,93.8,93.8,0.0,0.00083333,0.0,0.0
26,09/03/2023,9000.0,9000.0,64.98006667,6.667e-05,0.00093333,0.0,64.98,0.0,0.0,909.72,64.98,747.01,747.01,0.00666667,0.0,64.98006667,0.0,0.0,31.0,8.2,8.200675,93.8,93.8,0.0,0.00083333,0.0,0.0
27,10/03/2023,9000.0,9000.0,64.98006667,6.667e-05,0.001,0.0,64.98,0.0,0.0,974.7,64.98,747.01,747.01,0.00666667,0.0,64.98006667,0.0,0.0,30.0,8.2,8.200675,93.8,93.8,0.0,0.00083333,0.0,0.0
28,11/03/2023,9000.0,9000.0,64.98006667,6.667e-05,0.00106667,0.0,64.98,0.0,0.0,1039.68,64.98,747.01,747.01,0.00666667,0.0,64.98006667,0.0,0.0,31.0,8.2,8.200675,93.8,93.8,0.0,0.00083333,0.0,0.0
29,12/03/2023,9000.0,9000.0,64.98006667,6.667e-05,0.00113333,0.0,64.98,0.0,0.0,1104.66,64.98,747.01,747.01,0.00666667,0.0,64.98006667,0.0,0.0,30.0,8.2,8.200675,93.8,93.8,0.0,0.00083333,0.0,0.0
30,01/03/2024,9000.0,9000.0,64.98006667,6.667e-05,0.0012,0.0,64.98,0.0,0.0,1169.64,64.98,747.01,747.01,0.00666667,0.0,64.98006667,0.0,2.0,29.0,8.2,8.200675,93.8,93.8,0.0,0.00083333,0.0,0.0
31,02/03/2024,9000.0,9000.0,64.98006667,6.667e-05,0.00126667,0.0,64.98,0.0,0.0,1234.62,64.98,747.01,747.01,0.00666667,0.0,64.98006667,0.0,31.0,0.0,8.2,8.200675,93.8,93.8,0.0,0.00083333,0.0,0.0
32,03/03/2024,9000.0,9000.0,64.98006667,6.667e-05,0.00133333,0.0,64.98,0.0,0.0,1299.6,64.98,747.01,747.01,0.00666667,0.0,64.98006667,0.0,29.0,0.0,8.2,8.200675,93.8,93.8,0.0,0.00083333,0.0,0.0
33,04/03/2024,9000.0,9000.0,64.98006667,6.667e-05,0.0014,0.0,64.98,0.0,0.0,1364.58,64.98,747.01,747.01,0.00666667,0.0,64.98006667,0.0,31.0,0.0,8.2,8.200675,93.8,93.8,0.0,0.00083333,0.0,0.0
34,05/03/2024,9000.0,9000.0,64.98006667,6.667e-05,0.00146667,0.0,64.98,0.0,0.0,1429.56,64.98,747.01,747.01,0.00666667,0.0,64.98006667,0.0,30.0,0.0,8.2,8.200675,93.8,93.8,0.0,0.00083333,0.0,0.0
35,06/03/2024,9000.0,9000.0,64.98006667,6.667e-05,0.00153333,0.0,64.98,0.0,0.0,1494.54,64.98,747.01,747.01,0.00666667,0.0,64.98006667,0.0,31.0,0.0,8.2,8.200675,93.8,93.8,0.0,0.00083333,0.0,0.0
36,07/03/2024,9000.0,0.0,64.98006667,6.667e-05,0.0016,0.0,64.98,9000.0,9000.0,1559.52,9811.99,747.01,0.0,0.00666667,9840.81,64.98006667,747.01,30.0,0.0,8.2,8.200675,93.8,0.0,93.8,0.00083333,0.0,0.0
